"serialno    ID	hypernym	GLOSS	DOMAIN	SynSize									Senses
"1779	3567	ENG20-07728187-n	ENG20-07727462-n	the people living in a municipality smaller than a city	factotum	3	town%3", townspeople%1, townsfolk%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"1780	3582	ENG20-07753466-n	ENG20-07493031-n	a gathering for the purpose of promoting fellowship	factotum	2	social gathering%1", social affair%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"1781	3652	ENG20-07949563-n	ENG20-07470940-n	a collection of facts from which conclusions may be drawn	factotum	2	data%1", information%2, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"1782	3731	ENG20-08098058-n	ENG20-08095650-n	position or manner in which something is situated	factotum	1	lie%3", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1783	3807	ENG20-08772358-n	ENG20-00016236-n	any object resembling a moon	factotum	1	moon%2", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1784	4159	ENG20-12570905-n	ENG20-12498164-n	something that is lost	factotum	1	loss%2", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1785	4212	ENG20-12745419-n	ENG20-12696578-n	gradual decline in amount or activity	factotum	1	loss%4", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1786	4293	ENG20-13048967-n	ENG20-13045298-n	the direction in which a compass needle points	factotum	3	north%5", magnetic north%1, compass north%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"1787	4361	ENG20-13148371-n	ENG20-00024568-n	a wild primitive state untouched by civilization	factotum	3	wild%1", natural state%1, state of nature%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"1788	4445	ENG20-13605369-n	ENG20-13603960-n	uninterrupted connection or union	factotum	1	continuity%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1789	4449	ENG20-13609753-n	ENG20-13609056-n	the state of a child between infancy and adolescence	factotum	2	childhood%2", puerility%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"1798	2136	ENG20-02771183-n	ENG20-03257519-n	footwear that covers the whole foot and lower leg	fashion	1	boot%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1799	2180	ENG20-02947145-n	ENG20-03717999-n	an outer garment that has sleeves and covers the body from shoulder down; worn outdoors	fashion	1	coat%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1800	2261	ENG20-03189222-n	ENG20-02940621-n	a protective cloth covering for an injured eye	fashion	2	eyepatch%1", patch%8, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"1801	2308	ENG20-03369427-n	ENG20-03374147-n	headdress that protects the head from bad weather; has shaped crown and usually a brim	fashion	3	hat%1", chapeau%1, lid%3, ,,,,,,,,,,,,,,,,,,,,,,,,,
"1802	2137	ENG20-02774410-n	ENG20-02940621-n	cloth that covers the chest or breasts	fashion	1	bosom%3", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1803	2182	ENG20-02957791-n	ENG20-02687362-n	a band that fits around the neck and is usually folded over	fashion	2	collar%1", neckband%2, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"1804	2491	ENG20-04068887-n	ENG20-03293872-n	a garment hanging from the waist; worn mainly by girls and women	fashion	1	skirt%2", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1805	2486	ENG20-04037184-n	ENG20-03293872-n	a garment worn on the upper half of the body	fashion	1	shirt%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1806	2288	ENG20-03293872-n	ENG20-02942117-n	an article of clothing	fashion	1	garment%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1807	2365	ENG20-03585852-n	ENG20-03090262-n	a covering to disguise or conceal the face	fashion	1	mask%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1808	2447	ENG20-03822230-n	ENG20-03842154-n	a small pouch inside a garment for carrying small articles	fashion	1	pocket%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1809	2175	ENG20-02938303-n	ENG20-03257519-n	footwear usually with wooden soles	fashion	4	clog%1", geta%1, patten%1, sabot%2, ,,,,,,,,,,,,,,,,,,,,,,,,
"1810	2309	ENG20-03374147-n	ENG20-02942117-n	clothing for the head	fashion	2	headdress%1", headgear%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"1811	2514	ENG20-04182800-n	ENG20-03293872-n	a set of garments (usually including a jacket and trousers or skirt) for outerwear all of the same fabric and color	fashion	2	suit%2", suit of clothes%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"1812	2534	ENG20-04257559-n	ENG20-03703456-n	an opening in the vamp of a shoe at the instep	fashion	1	throat%2", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1813	2547	ENG20-04334846-n	ENG20-04334113-n	undergarment worn next to the skin and under the outer garments	fashion	3	underwear%1", underclothes%1, underclothing%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"1814	2548	ENG20-04335259-n	ENG20-02942117-n	clothing of distinctive design worn by members of a particular group as a means of identification	fashion	1	uniform%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1815	63	ENG20-00036630-n	ENG20-00032816-n	the act using a sword (or other weapon) vigorously and skillfully	fencing	2	play%17", swordplay%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"1828	3724	ENG20-08089569-n	ENG20-08142919-n	a piece of open land for recreational use in an urban area	free_time	4	park%2", commons%1, common%1, green%2, ,,,,,,,,,,,,,,,,,,,,,,,,
"1829	437	ENG20-00405043-n	ENG20-00389883-n	an activity that diverts or amuses or stimulates	free_time	2	diversion%1", recreation%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"1987	2139	ENG20-02779160-n	ENG20-02982528-n	a small round container that is open at the top for holding tobacco	hydraulics	2	bowl%7", pipe bowl%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2026	4403	ENG20-13202002-n	ENG20-13200933-n	a state of being confined (usually for a short time)	law	3	detention%1", hold%5, custody%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"2027	3074	ENG20-06129128-n	ENG20-06079104-n	a legal document codifying the result of deliberations of a committee or society or legislative body	law	2	act%1", enactment%2, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2028	683	ENG20-00718874-n	ENG20-00724572-n	a threatened or attempted physical attack by someone who appears to be able to cause bodily harm if not stopped	law	1	assault%2", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2029	2719	ENG20-04881053-n	ENG20-05515034-n	an abstract idea of that which is due to a person or governmental body by law or tradition or nature	law	1	right%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2030	1053	ENG20-01119587-n	ENG20-01121378-n	a judgment by a higher court that the judgment of a lower court was incorrect and should be set aside	law	1	reversal%5", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2031	2625	ENG20-04586567-n	ENG20-04586387-n	the quality of having legal force or effectiveness	law	2	validity%2", validness%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2032	4402	ENG20-13200933-n	ENG20-13199086-n	the state of being confined	law	1	confinement%3", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2033	3631	ENG20-07903245-n	ENG20-07483596-n	a body of citizens sworn to give a true verdict according to the evidence presented in a court of law	law	1	jury%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2034	681	ENG20-00717412-n	ENG20-00701215-n	(criminal law) an act punishable by law; usually considered an evil act	law	2	crime%1", law-breaking%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2035	916	ENG20-00964211-n	ENG20-01118402-n	a mode of conducting legal and parliamentary proceedings	law	1	procedure%4", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2036	1022	ENG20-01061565-n	ENG20-01060683-n	the act of making or enacting laws	law	3	legislation%2", legislating%1, lawmaking%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"2037	1052	ENG20-01118402-n	ENG20-01115063-n	(law) the institution of a sequence of steps by which legal judgments are invoked	law	3	proceeding%1", legal proceeding%1, proceedings%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"2038	3064	ENG20-06079104-n	ENG20-06069783-n	(law) a document that states some contractual relationship or grants some right	law	4	legal document%1", legal instrument%1, official document%1, instrument%4, ,,,,,,,,,,,,,,,,,,,,,,,,
"2039	3077	ENG20-06132032-n	ENG20-07940852-n	law enacted by a legislative body	law	2	legislation%1", statute law%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2040	3577	ENG20-07746719-n	ENG20-07470450-n	underworld organizations	law	3	organized crime%1", gangland%1, gangdom%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"2041	684	ENG20-00719749-n	ENG20-00717412-n	a serious crime (such as murder or arson)	law	1	felony%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2042	2624	ENG20-04586387-n	ENG20-04586844-n	lawfulness by virtue of conformity to a legal statute	law	1	legality%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2043	3647	ENG20-07940852-n	ENG20-07928837-n	the body of laws established by a state or nation for its own regulation	law	1	civil law%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2054	3129	ENG20-06400094-n	ENG20-06398747-n	a written symbol that is used to represent speech	linguistics	3	character%8", grapheme%1, graphic symbol%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"2055	3166	ENG20-06710689-n	ENG20-06671529-n	a word or phrase that particular people use in particular situations	linguistics	3	saying%1", expression%4, locution%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"2056	49	ENG20-00028764-n	ENG20-00028549-n	something that is communicated by or to or between people or groups	linguistics	1	communication%2", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2057	3000	ENG20-05801041-n	ENG20-05647602-n	the scientific study of language	linguistics	1	linguistics%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2058	3033	ENG20-05917011-n	ENG20-05901081-n	a unit of spoken language larger than a phoneme	linguistics	1	syllable%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2059	3039	ENG20-05943480-n	ENG20-05901081-n	a language unit by which a person or thing is known	linguistics	1	name%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2060	3133	ENG20-06453010-n	ENG20-06453175-n	a gesture that is part of a sign language	linguistics	1	sign%9", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066	3052	ENG20-05991756-n	ENG20-05970214-n	the words of something written	literature	2	text%1", textual matter%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2067	2962	ENG20-05576352-n	ENG20-05496568-n	a unifying idea that is a recurrent element in a literary or artistic work	literature	2	theme%2", motif%3, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2068	2248	ENG20-03167934-n	ENG20-03856368-n	final product; the things produced	literature	2	end product%1", output%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2069	3046	ENG20-05967883-n	ENG20-05955443-n	the work of a writer; anything expressed in letters of the alphabet (especially when considered from the point of view of style and effect)	literature	3	writing%2", written material%1, piece of writing%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"2070	3051	ENG20-05981555-n	ENG20-05969222-n	a composition written in metrical feet forming rhythmical lines	literature	2	poem%1", verse form%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2071	3054	ENG20-05994178-n	ENG20-05991756-n	matter to be printed; exclusive of graphical materials	literature	2	copy%3", written matter%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2072	3470	ENG20-07495893-n	ENG20-07470940-n	a collection of literary documents or records kept for reference or borrowing	literature	1	library%2", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2073	3967	ENG20-09565331-n	ENG20-10090311-n	a writer for newspapers and magazines	literature	1	journalist%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2074	4013	ENG20-09766020-n	ENG20-10090311-n	a writer of poems (the term is usually reserved for writers of good poetry)	literature	1	poet%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2082	4307	ENG20-13075583-n	ENG20-00023103-n	(mathematics) an unbounded two-dimensional shape	mathematics	2	plane%2", sheet%4, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2083	2685	ENG20-04790047-n	ENG20-04788404-n	(mathematics) an attribute of a shape or relation; exact correspondence of form on opposite sides of a dividing line or plane	mathematics	4	symmetry%1", symmetricalness%1, correspondence%6, balance%10, ,,,,,,,,,,,,,,,,,,,,,,,,
"2084	4246	ENG20-12957424-n	ENG20-12816962-n	the product of two equal terms	mathematics	2	square%2", second power%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2085	4230	ENG20-12826338-n	ENG20-12816962-n	the total number counted	mathematics	1	count%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2086	759	ENG20-00817137-n	ENG20-00964359-n	the procedure of calculating; determining something by mathematical or logical methods	mathematics	3	calculation%1", computation%1, computing%2, ,,,,,,,,,,,,,,,,,,,,,,,,,
"2087	4267	ENG20-13006220-n	ENG20-13005985-n	a mathematical relation such that each element of one set is associated with at least one element of another set	mathematics	2	function%1", mathematical function%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2088	2923	ENG20-05489223-n	ENG20-05486741-n	any evidence that helps to establish the falsity of something	mathematics	3	disproof%1", falsification%1, refutation%2, ,,,,,,,,,,,,,,,,,,,,,,,,,
"2089	2943	ENG20-05515874-n	ENG20-05498421-n	something that has a magnitude and can be represented in mathematical expressions by a constant or a variable	mathematics	1	quantity%3", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2090	4228	ENG20-12816962-n	ENG20-12811168-n	a concept of quantity derived from zero and units	mathematics	1	number%2", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2091	2686	ENG20-04790869-n	ENG20-04788404-n	(mathematics) a lack of symmetry	mathematics	2	asymmetry%1", imbalance%2, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2092	4324	ENG20-13087123-n	ENG20-07515806-n	a point or set of points common to two or more geometric configurations	mathematics	1	intersection%3", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2093	2358	ENG20-03562894-n	ENG20-03597275-n	a device for overcoming resistance at one point by applying force at some other point	mechanics	2	machine%6", simple machine%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2094	2569	ENG20-04397539-n	ENG20-03562894-n	a simple machine consisting of a circular frame with spokes (or a solid disc) that can rotate on a shaft or axle (as in vehicles or other machines)	mechanics	1	wheel%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2095	139	ENG20-00091357-n	ENG20-00090828-n	the technical aspects of doing something	mechanics	2	mechanism%2", mechanics%2, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2096	2249	ENG20-03168471-n	ENG20-03647935-n	motor that converts thermal energy to mechanical work	mechanics	1	engine%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2097	2393	ENG20-03647935-n	ENG20-03561924-n	machine that converts other forms of energy into mechanical energy and so imparts motion	mechanics	1	motor%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2107	4415	ENG20-13250846-n	ENG20-13131686-n	condition in which there is a disturbance of normal functioning	medicine	2	disorder%1", upset%3, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2108	4423	ENG20-13376291-n	ENG20-08094153-n	a central point or locus of an infection in an organism	medicine	3	focus%4", focal point%2, nidus%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"2109	600	ENG20-00620122-n	ENG20-00617916-n	care by procedures or applications that are intended to relieve illness or injury	medicine	1	treatment%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2110	3932	ENG20-09380179-n	ENG20-09639994-n	a licensed medical practitioner	medicine	6	doctor%1", doc%1, physician%1, MD%2, Dr.%2, medico%2, ,,,,,,,,,,,,,,,,,,,,,,
"2111	4430	ENG20-13510751-n	ENG20-13488939-n	a symptom of some physical hurt or disorder	medicine	2	pain%1", hurting%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2112	4418	ENG20-13259915-n	ENG20-13250489-n	impairment of normal physiological function affecting part or all of an organism	medicine	4	illness%1", unwellness%1, malady%2, sickness%1, ,,,,,,,,,,,,,,,,,,,,,,,,
"2113	4429	ENG20-13488939-n	ENG20-05486741-n	(medicine) any sensation or change in bodily function that is experienced by a patient and is associated with a particular disease	medicine	1	symptom%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2114	599	ENG20-00619644-n	ENG20-00620122-n	professional treatment for illness or injury	medicine	2	medical care%1", medical aid%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2115	2199	ENG20-02998873-n	ENG20-03068033-n	a device for treating injury or disease	medicine	2	corrective%1", restorative%2, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2116	4431	ENG20-13524046-n	ENG20-13488939-n	a response of body tissues to injury or irritation; characterized by pain and swelling and redness and heat	medicine	3	inflammation%1", redness%1, rubor%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"2117	4434	ENG20-13565494-n	ENG20-13565123-n	normal or sound powers of mind	medicine	2	sanity%1", saneness%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2118	3929	ENG20-09364513-n	ENG20-09639994-n	a person qualified to practice dentistry	medicine	3	dentist%1", tooth doctor%1, dental practitioner%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"2119	4414	ENG20-13250489-n	ENG20-13250376-n	a state in which you are unable to function normally and without pain	medicine	3	ill health%1", unhealthiness%1, health problem%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"2122	3552	ENG20-07721122-n	ENG20-07720425-n	crew of a ship including the officers; the whole force or personnel of a ship	merchant_navy	2	ship's company%1", company%9, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2123	3755	ENG20-08127700-n	ENG20-08095650-n	(nautical) the location to which a ship or fleet is assigned for duty	merchant_navy	1	station%3", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2124	2111	ENG20-02695126-n	ENG20-02757236-n	a flatbottom boat for carrying heavy loads (especially on canals)	merchant_navy	4	barge%1", flatboat%1, hoy%1, lighter%3, ,,,,,,,,,,,,,,,,,,,,,,,,
"2125	2155	ENG20-02846484-n	ENG20-04082619-n	small and light boat; pointed at both ends; propelled with a paddle	merchant_navy	1	canoe%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2126	2272	ENG20-03208367-n	ENG20-02757236-n	a boat that transports people or vehicles across a body of water and operates on a regular schedule	merchant_navy	2	ferry%1", ferryboat%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2127	2222	ENG20-03065482-n	ENG20-04375571-n	a small fast lightly armored but heavily armed warship	merchant_navy	2	destroyer%1", guided missile destroyer%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2128	2562	ENG20-04375571-n	ENG20-04034011-n	a government ship that is available for waging war	merchant_navy	3	warship%1", war vessel%1, combat ship%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"2129	2578	ENG20-04431172-n	ENG20-04354269-n	an expensive vessel propelled by sail or power and used for cruising or racing	merchant_navy	2	yacht%1", racing yacht%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2132	4075	ENG20-10722776-n	ENG20-10687119-n	a violent weather condition with winds 64-72 knots (11 on the Beaufort scale) and precipitation and thunder and lightening	meteorology	2	storm%1", violent storm%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2133	4085	ENG20-10752854-n	ENG20-10782227-n	the falling to earth of any form of water (rain or snow or hail or sleet or mist)	meteorology	2	precipitation%3", downfall%2, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2134	4088	ENG20-10759408-n	ENG20-10752854-n	water falling in drops from vapor condensed in the atmosphere	meteorology	2	rain%1", rainfall%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2135	4089	ENG20-10766265-n	ENG20-10752854-n	precipitation falling from clouds in the form of ice crystals	meteorology	2	snow%1", snowfall%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2136	4090	ENG20-10783344-n	ENG20-10782227-n	air moving (sometimes with considerable force) from an area of high pressure to an area of low pressure	meteorology	3	wind%1", air current%1, current of air%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"2143	4240	ENG20-12878869-n	ENG20-12836845-n	a linear unit of length equal to 12 inches or a third of a yard	metrology	2	foot%1", ft%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2144	893	ENG20-00939106-n	ENG20-00389883-n	the act or process of measuring	metrology	4	measurement%1", measuring%1, measure%1, mensuration%1, ,,,,,,,,,,,,,,,,,,,,,,,,
"2145	3437	ENG20-07460900-n	ENG20-07460309-n	an orderly arrangement	metrology	1	array%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2146	4286	ENG20-13034392-n	ENG20-13034220-n	relative magnitude	metrology	1	scale%2", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2147	2581	ENG20-04433675-n	ENG20-03856368-n	an amount of a product	metrology	2	yield%2", fruit%3, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2148	4233	ENG20-12833339-n	ENG20-12816962-n	a prescribed number	metrology	1	quota%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2149	4242	ENG20-12941556-n	ENG20-12842103-n	a unit of temperature on a specified scale	metrology	1	degree%4", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2150	3844	ENG20-08854720-n	ENG20-08699136-n	a large and unbroken expanse or distance	metrology	1	stretch%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2151	4287	ENG20-13037616-n	ENG20-13034220-n	the relative magnitudes of two quantities (usually expressed as a quotient)	metrology	1	ratio%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2152	4686	ENG20-14412933-n	ENG20-14421305-n	the ratio of deaths in an area to the population of that area; expressed per 1000 per year	metrology	6	deathrate%1", death rate%1, morbidity%1, mortality%2, mortality rate%1, fatality rate%1, ,,,,,,,,,,,,,,,,,,,,,,
"2153	4644	ENG20-14345123-n	ENG20-14296945-n	a time unit of 30 days	metrology	1	month%2", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2154	2535	ENG20-04266505-n	ENG20-03594285-n	a measuring instrument or device for keeping time	metrology	2	timepiece%1", timekeeper%3, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2155	4235	ENG20-12834448-n	ENG20-12818586-n	a system of units used to measure areas	metrology	2	area unit%1", square measure%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2156	4239	ENG20-12842293-n	ENG20-12818586-n	a unit used to measure weight	metrology	2	weight unit%2", weight%7, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2157	4634	ENG20-14314023-n	ENG20-05394410-n	a system of timekeeping that defines the beginning and length and divisions of the year	metrology	1	calendar%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2158	4646	ENG20-14346615-n	ENG20-14345123-n	the period between successive new moons (29.531 days)	metrology	4	lunar month%1", moon%3, lunation%1, synodic month%1, ,,,,,,,,,,,,,,,,,,,,,,,,
"2180	867	ENG20-00914938-n	ENG20-00898277-n	(military) an offensive against an enemy (using weapons)	military	4	attack%1", onslaught%2, onset%2, onrush%1, ,,,,,,,,,,,,,,,,,,,,,,,,
"2181	839	ENG20-00896193-n	ENG20-01018509-n	a military engagement	military	2	military action%1", action%5, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2182	3549	ENG20-07716674-n	ENG20-07693836-n	small military unit; usually two or three platoons	military	1	company%4", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2183	4689	ENG20-14428395-n	ENG20-14257468-n	a period of time spent in military service	military	6	enlistment%1", hitch%1, term of enlistment%1, tour of duty%1, duty tour%1, tour%3, ,,,,,,,,,,,,,,,,,,,,,,
"2184	871	ENG20-00919554-n	ENG20-00914938-n	an attack that is intended to seize or inflict damage on or destroy an objective	military	1	strike%2", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2185	1115	ENG20-01163025-n	ENG20-01160983-n	bringing together military forces	military	1	concentration%6", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2186	2301	ENG20-03340812-n	ENG20-04387884-n	a weapon that discharges a missile at high velocity (especially from a metal tube or barrel)	military	1	gun%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2187	3538	ENG20-07694312-n	ENG20-07700991-n	a permanent organization of the military land forces of a nation or state	military	3	army%1", regular army%1, ground forces%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"2188	3596	ENG20-07792124-n	ENG20-07470940-n	a group of warships organized as a tactical unit	military	1	fleet%4", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2189	3990	ENG20-09650353-n	ENG20-09892631-n	any person in the armed services who holds a position of authority or command	military	2	military officer%1", officer%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2190	4035	ENG20-09892631-n	ENG20-09914482-n	someone who serves in the armed forces; a member of a military force	military	4	serviceman%1", military man%1, man%2, military personnel%2, ,,,,,,,,,,,,,,,,,,,,,,,,
"2191	3543	ENG20-07701861-n	ENG20-07710741-n	the military forces of a nation	military	5	military%1", armed forces%1, armed services%1, military machine%1, war machine%1, ,,,,,,,,,,,,,,,,,,,,,,,
"2192	862	ENG20-00910516-n	ENG20-00898277-n	several related operations aimed at achieving a particular goal (usually within geographical and temporal constraints)	military	2	campaign%3", military campaign%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2193	4039	ENG20-09929597-n	ENG20-09415124-n	an enlisted man or woman who serves in an army	military	1	soldier%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2200	4140	ENG20-12499978-n	ENG20-12574523-n	the amount by which the revenue of a business exceeds its cost of operating	money	1	gain%4", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2201	4181	ENG20-12627781-n	ENG20-12615184-n	the metal or paper medium of exchange that is presently used	money	1	currency%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2202	4158	ENG20-12570460-n	ENG20-12574523-n	the amount by which the cost of a business exceeds its revenue	money	3	loss%3", red ink%1, red%4, ,,,,,,,,,,,,,,,,,,,,,,,,,
"2203	4176	ENG20-12618045-n	ENG20-12574523-n	an amount paid before it is earned	money	2	advance%5", cash advance%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2204	4183	ENG20-12629354-n	ENG20-12627781-n	coins collectively	money	4	coinage%1", mintage%1, specie%1, metal money%1, ,,,,,,,,,,,,,,,,,,,,,,,,
"2205	4170	ENG20-12601340-n	ENG20-12626498-n	a reserve of money set aside for some purpose	money	2	fund%1", monetary fund%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2206	4173	ENG20-12608988-n	ENG20-12503535-n	(finance) profits that are not paid out as dividends but are added to the capital base of the corporation	money	1	accumulation%4", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2207	4211	ENG20-12735352-n	ENG20-12709610-n	a general and progressive increase in prices	money	2	inflation%1", rising prices%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2208	4142	ENG20-12500318-n	ENG20-12500158-n	the financial gain (earned or unearned) accruing over a given period of time	money	1	income%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2209	4178	ENG20-12626498-n	ENG20-12615184-n	the most common medium of exchange; functions as legal tender	money	1	money%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2210	4179	ENG20-12626782-n	ENG20-12627781-n	the official currency issued by a government or national bank	money	1	money%3", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2211	4184	ENG20-12629722-n	ENG20-12629354-n	a metal piece (usually a disc) used as money	money	1	coin%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2212	4185	ENG20-12633334-n	ENG20-12629722-n	a United States coin worth one dollar	money	1	dollar%3", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
